_SMB_DA_TOKEN_IDS_H_   
TOKEN_BUS_RATIO_70X 0x023C  
TOKEN_BUS_RATIO_75X 0x023D  
TOKEN_BUS_RATIO_80X 0x023E  
TOKEN_BUS_RATIO_85X 0x023F  
TOKEN_BUS_RATIO_90X 0x0240  
TOKEN_BUS_RATIO_95X 0x0241  
TOKEN_BIT_SMART_EN 0x0242 
TOKEN_BIT_SMART_DIS 0x0243 
TOKEN_ESATA_PORT_EN 0x0244 
TOKEN_ESATA_PORT_DIS 0x0245 
TOKEN_SELECTIVE_USB_EN 0x0246 
TOKEN_SELECTIVE_USB_DIS 0x0247 
TOKEN_HELP_DESK_EN 0x0248 
TOKEN_HELP_DESK_DIS 0x0249 
TOKEN_ACTIVATE_TPM 0x024A 
TOKEN_C_STATES_EN 0x024B 
TOKEN_C_STATES_DIS 0x024C 
TOKEN_PROMPT_ON_ERROR_EN 0x024D 
TOKEN_PROMPT_ON_ERROR_DIS 0x024E 
TOKEN_SPLASH_SCREEN_EN 0x024F 
TOKEN_SPLASH_SCREEN_DIS 0x0250 
TOKEN_PXE_NIC1_FIRST 0x0251 
TOKEN_PXE_NIC2_FIRST 0x0252 
TOKEN_SER_COM_W_CONSOLE_REDIR 0x0253 
TOKEN_SER_ADDR_P1C1P2C2 0x0254  
TOKEN_FX100_BIOS_EN 0x0255 
TOKEN_FX100_BIOS_DIS 0x0256 
TOKEN_SER_ADDR_P1C2P2C1 0x0257  
TOKEN_SER_ADDR_P1C1 0x0258  
TOKEN_BLACKTOP_ARM_EN 0x0259  
TOKEN_BLACKTOP_ARM_DIS 0x025A 
TOKEN_2ND_USB_REAR_STACK_DIS 0x025B 
TOKEN_2ND_USB_REAR_STACK_EN 0x025C 
TOKEN_MEM_OPTIMIZER_MODE 0x025D 
TOKEN_MEM_SPARE_MODE 0x025E 
TOKEN_MEM_MIRROR_MODE 0x025F 
TOKEN_MEM_ADVANCED_ECC_MODE 0x0260 
TOKEN_SER_ADDR_P1C2 0x0261  
TOKEN_HDD_PROTECT_EN 0x0262 
TOKEN_HDD_PROTECT_DIS 0x0263 
TOKEN_PWD_LEN_RESTRICT_EN 0x0264 
TOKEN_PWD_LEN_RESTRICT_DIS 0x0265 
TOKEN_BOOT_MENU_RESTRICT_EN 0x0266 
TOKEN_BOOT_MENU_RESTRICT_DIS 0x0267 
TOKEN_FLASH_RESTRICT_EN 0x0268 
TOKEN_FLASH_RESTRICT_DIS 0x0269 
TOKEN_HYPER_TRNSPRT_1_SPEC 0x026A 
TOKEN_HYPER_TRNSPRT_3_SPEC 0x026B 
TOKEN_ALT_SYS_NAME_EN 0x026C 
TOKEN_ALT_SYS_NAME_DIS 0x026D 
TOKEN_ALL_CORES_PER_CPU 0x026E 
TOKEN_6_CORES_PER_CPU 0x026F 
TOKEN_8_CORES_PER_CPU 0x0270 
TOKEN_10_CORES_PER_CPU 0x0271 
TOKEN_12_CORES_PER_CPU 0x0272 
TOKEN_INTERNAL_USB_PORT2_DIS 0x0273 
TOKEN_INTERNAL_USB_PORT2_EN 0x0274 
TOKEN_INTERNAL_USB_PORT1_DIS 0x0275 
TOKEN_INTERNAL_USB_PORT1_EN 0x0276 
TOKEN_WSWITCH_CFG_UWB_DISABLE 0x0277 
TOKEN_WSWITCH_CFG_UWB_ENABLE 0x0278 
TOKEN_UWB_DISABLE 0x0279 
TOKEN_UWB_ENABLE 0x027A 
TOKEN_HT_ASSIST_DIS 0x027B 
TOKEN_HT_ASSIST_EN 0x027C 
TOKEN_EXTENDED_MEM_TEST_REQ_LEV1 0x027D 
TOKEN_EXTENDED_MEM_TEST_REQ_LEV5 0x027E 
TOKEN_EXTENDED_MEM_TEST_REQ_LEV10 0x027F 
TOKEN_EXT_MEM_TEST_REQ_OFF 0x0280 
TOKEN_EXT_MEM_TEST_REQ_MDIAGS 0x0281 
TOKEN_EXT_MEM_TEST_REQ_CDIAGS 0x0282 
TOKEN_EXT_MEM_TEST_EXECUTED_YES 0x0283 
TOKEN_EXT_MEM_TEST_EXECUTED_NO 0x0284 
TOKEN_CAMERA_EN 0x0285 
TOKEN_CAMERA_DIS 0x0286 
TOKEN_WXAN_RADIO_DIS 0x0287 
TOKEN_WXAN_RADIO_WLAN_ONLY 0x0288 
TOKEN_WXAN_RADIO_WWAN_ONLY 0x0289 
TOKEN_WXAN_HOTKEY_DIS 0x028A 
TOKEN_WXAN_HOTKEY_EN 0x028B 
TOKEN_BLACKTOP_READER_EN 0x028C  
TOKEN_BLACKTOP_READER_DIS 0x028D 
TOKEN_NIC2_ENABLE_W_RPL 0x028E 
TOKEN_NIC2_ENABLE_W_IMG_SRV 0x028F 
TOKEN_REAR_SINGLE_USB_OFF 0x0290 
TOKEN_REAR_SINGLE_USB_ON 0x0291 
TOKEN_BLACKTOP_INSTANT_ON_EN 0x0292  
TOKEN_BLACKTOP_INSTANT_ON_DIS 0x0293 
TOKEN_MEDIA_CARD_EN 0x0294 
TOKEN_MEDIA_CARD_DIS 0x0295 
TOKEN_NAND_MODULE_EN 0x0296 
TOKEN_NAND_MODULE_DIS 0x0297 
TOKEN_MEM_RANK_MARGINING_EN 0x0298 
TOKEN_MEM_RANK_MARGINING_DIS 0x0299 
TOKEN_WIRELESS_ADAPTER_EN 0x029D 
TOKEN_WIRELESS_ADAPTER_DIS 0x029C 
TOKEN_LOG_MAX_ERRORS_EN 0x029E 
TOKEN_LOG_MAX_ERRORS_DIS 0x029F 
TOKEN_NAND_MODULE_CLEAR_PARTITIONS 0x02A0 
TOKEN_C1E_SUPPORT_EN 0x02A1 
TOKEN_C1E_SUPPORT_DIS 0x02A2 
TOKEN_USB_3_SUPPORT_EN 0x02A3 
TOKEN_USB_3_SUPPORT_DIS 0x02A4 
TOKEN_FFS_ENABLE 0x02A5  
TOKEN_FFS_DISABLE 0x02A6  
TOKEN_STRONG_PASSWORD_EN 0x02A7 
TOKEN_STRONG_PASSWORD_DIS 0x02A8 
TOKEN_DRAM_PREFETCHER_DIS 0x02A9  
TOKEN_DRAM_PREFETCHER_EN 0x02AA  
TOKEN_HW_PREFETCH_ON_SW_DIS 0x02AB  
TOKEN_HW_PREFETCH_ON_SW_EN 0x02AC  
TOKEN_SRIOV_GLOBAL_EN 0x02AD  
TOKEN_SRIOV_GLOBAL_DIS 0x02AE  
TOKEN_REDUNDANT_MEMORY_SPARE 0x02AF  
TOKEN_REDUNDANT_MEMORY_MIRROR 0x02B0  
TOKEN_BLACKTOP_FLASH_EN 0x02B1  
TOKEN_BLACKTOP_FLASH_DIS 0x02B2 
TOKEN_EXPRESS_CARD_EN 0x02B4 
TOKEN_EXPRESS_CARD_DIS 0x02B5 
TOKEN_MEMROY_VOLTAGE_1_5 0x02B6  
TOKEN_MEMROY_VOLTAGE_1_35 0x02B7  
TOKEN_MEMROY_VOLTAGE_AUTO 0x02B8 
TOKEN_WATCHDOG_TIMER_EN 0x02B9 
TOKEN_WATCHDOG_TIMER_DIS 0x02BA 
TOKEN_MINICARD_SSD_EN 0x02BB  
TOKEN_MINICARD_SSD_DIS 0x02BC 
TOKEN_ADMIN_SETUP_LOCKOUT_EN 0x02BD 
TOKEN_ADMIN_SETUP_LOCKOUT_DIS 0x02BE 
TOKEN_LED_USAGE_NIC_ACTIVITY 0x02BF 
TOKEN_LED_USAGE_WLAN_RADIO 0x02C0 
TOKEN_LED_USAGE_DISABLED 0x02C1 
TOKEN_SURROUND_VIEW_ENABLE 0x02C2 
TOKEN_SURROUND_VIEW_DISABLE 0x02C3 
TOKEN_DMA_VIRTUALIZATION_DISABLED 0x02C4 
TOKEN_DCU_STREAMER_PREFETCH_ENABLE 0x02C5 
TOKEN_DCU_STREAMER_PREFETCH_DISABLE 0x02C6 
TOKEN_DATA_REUSE_ENABLE 0x02C7 
TOKEN_DATA_REUSE_DISABLE 0x02C8 
TOKEN_QPI_PRIORITY_COMPUTE 0x02C9 
TOKEN_QPI_PRIORITY_IO 0x02CA 
TOKEN_MSR_13C_ENABLE 0x02CB 
TOKEN_MSR_13C_DISABLE 0x02CC 
TOKEN_CLEAR_GPE_OWNERSHIP 0x02CD 
TOKEN_DCU_IP_PREFETCH_ENABLE 0x02CE 
TOKEN_DCU_IP_PREFETCH_DISABLE 0x02CF 
TOKEN_MIRROR_MEM_CFG_DISABLE 0x02D2 
TOKEN_MIRROR_MEM_CFG_ENABLE 0x02D3 
TOKEN_SPARE_MEM_CFG_DISABLE 0x02D4 
TOKEN_SPARE_MEM_CFG_ENABLE 0x02D5 
TOKEN_ADV_ECC_MEM_CFG_DISABLE 0x02D6 
TOKEN_ADV_ECC_MEM_CFG_ENABLE 0x02D7 
TOKEN_ADMIN_PWD_MAX_LEN 0x02D8 
TOKEN_ADMIN_PWD_MIN_LEN 0x02D9 
TOKEN_ADMIN_STRONG_PWD_MAX_LEN 0x02DA 
TOKEN_ADMIN_STRONG_PWD_MIN_LEN 0x02DB 
TOKEN_SYSTEM_PWD_MAX_LEN 0x02DC 
TOKEN_SYSTEM_PWD_MIN_LEN 0x02DD 
TOKEN_SYSTEM_STRONG_PWD_MAX_LEN 0x02DE 
TOKEN_SYSTEM_STRONG_PWD_MIN_LEN 0x02DF 
TOKEN_TXT_DISABLE 0x02E0 
TOKEN_TXT_ENABLE 0x02E1 
TOKEN_RESEAL_FVE_DATA_STRUC 0x02E2 
TOKEN_TEMP_ME_DISABLE 0x02E3 
TOKEN_BLOCK_S3_DISABLE 0x02E4 
TOKEN_BLOCK_S3_ENABLE 0x02E5 
TOKEN_OPTIMUS_ENABLE 0x02E6 
TOKEN_OPTIMUS_DISABLE 0x02E7 
TOKEN_OPROM_UI_PROTECT_ENABLE 0x02E8 
TOKEN_OPROM_UI_PROTECT_DISABLE 0x02E9 
TOKEN_KEYBOARD_ILLUMINATION_25P 0x02EA 
TOKEN_KEYBOARD_ILLUMINATION_50P 0x02EB 
TOKEN_KEYBOARD_ILLUMINATION_75P 0x02EC 
TOKEN_STEALTH_MODE_ENABLE 0x02ED 
TOKEN_STEALTH_MODE_DISABLE 0x02EE 
TOKEN_MEM_DYNAMIC_PWR_ENABLE 0x02EF 
TOKEN_MEM_DYNAMIC_PWR_DISABLE 0x02F0 
TOKEN_REDUNDANT_MEMORY_ECC 0x02F1 
TOKEN_TXT_RCI_TYPE5_DISABLE 0x02F2 
TOKEN_TXT_RCI_TYPE5_ENABLE 0x02F3 
TOKEN_MULTI_DISPLAY_ENABLE 0x02F4 
TOKEN_MULTI_DISPLAY_DISABLE 0x02F5 
TOKEN_KEYBOARD_ILLUMINATION_100P 0x02F6 
TOKEN_MEM_PREFAIL_NOTIFY_DISABLE 0x02F7 
TOKEN_MEM_PREFAIL_NOTIFY_ENABLE 0x02F8 
TOKEN_TCM_VISIBILITY_HIDDEN 0x02F9 
TOKEN_TCM_VISIBILITY_VISIBLE 0x02FA 
TOKEN_CORE_PERFORMANCE_BOOST_EN 0x02FB 
TOKEN_CORE_PERFORMANCE_BOOST_DIS 0x02FC 
TOKEN_FAN_CONTROL_OVERRIDE_EN 0x02FD 
TOKEN_FAN_CONTROL_OVERRIDE_DIS 0x02FE 
TOKEN_MFG_INVENTORY_CHK_ENABLE 0x02FF 
TOKEN_MFG_INVENTORY_CHK_DISABLE 0x0300 
TOKEN_MFG_INVENTORY_COLLECT_EN 0x0301 
TOKEN_MFG_INVENTORY_COLLECT_DIS 0x0302 
TOKEN_SPREAD_SPECTRUM_ENABLE 0x0303 
TOKEN_SPREAD_SPECTRUM_DISABLE 0x0304 
TOKEN_C_STATE_ENHANCED_ENABLE 0x0305 
TOKEN_C_STATE_ENHANCED_DISABLE 0x0306 
TOKEN_C_STATE_C3_ENABLE 0x0307 
TOKEN_C_STATE_C3_DISABLE 0x0308 
TOKEN_C_STATE_C6_ENABLE 0x0309 
TOKEN_C_STATE_C6_DISABLE 0x030A 
TOKEN_C_STATE_C7_ENABLE 0x030B 
TOKEN_C_STATE_C7_DISABLE 0x030C 
TOKEN_C_STATE_C7S_ENABLE 0x030D 
TOKEN_C_STATE_C7S_DISABLE 0x030E 
TOKEN_LOWPOWER_S5_EN 0x030F  
TOKEN_GPE_ENABLE 0x0310 
TOKEN_GPE_DISABLE 0x0311 
TOKEN_AUTOPWRON_DAY_CONTROL 0x0312 
TOKEN_AUTOPWRON_DAY_SUNDAY_EN 0x0313 
TOKEN_AUTOPWRON_DAY_SUNDAY_DIS 0x0314 
TOKEN_AUTOPWRON_DAY_MONDAY_EN 0x0315 
TOKEN_AUTOPWRON_DAY_MONDAY_DIS 0x0316 
TOKEN_AUTOPWRON_DAY_TUESDAY_EN 0x0317 
TOKEN_AUTOPWRON_DAY_TUESDAY_DIS 0x0318 
TOKEN_AUTOPWRON_DAY_WEDNESDAY_EN 0x0319 
TOKEN_AUTOPWRON_DAY_WEDNESDAY_DIS 0x031A 
TOKEN_AUTOPWRON_DAY_THURSDAY_EN 0x031B 
TOKEN_AUTOPWRON_DAY_THURSDAY_DIS 0x031C 
TOKEN_AUTOPWRON_DAY_FRIDAY_EN 0x031D 
TOKEN_AUTOPWRON_DAY_FRIDAY_DIS 0x031E 
TOKEN_AUTOPWRON_DAY_SATURDAY_EN 0x031F 
TOKEN_AUTOPWRON_DAY_SATURDAY_DIS 0x0320 
TOKEN_14_CORES_PER_CPU 0x0321 
TOKEN_16_CORES_PER_CPU 0x0322 
TOKEN_XD_CARD_EN 0x0323 
TOKEN_XD_CARD_DIS 0x0324 
TOKEN_SIGNED_FW_UPDATE_EN 0x0325 
TOKEN_KILL_TPM 0x0326  
TOKEN_HIGH_IO_OPTIMIZATION_EN 0x0327 
TOKEN_HIGH_IO_OPTIMIZATION_DIS 0x0328 
TOKEN_WWAN_CONTROL_EN 0x0329  
TOKEN_WWAN_CONTROL_DIS 0x032A  
TOKEN_WLAN_CONTROL_EN 0x032B  
TOKEN_WLAN_CONTROL_DIS 0x032C  
TOKEN_FAULT_TOLERANT_MEM_EN 0x032D 
TOKEN_FAULT_TOLERANT_MEM_DIS 0x032E 
TOKEN_MAX_PCI_BUS_64 0x032F 
TOKEN_MAX_PCI_BUS_128 0x0330 
TOKEN_MAX_PCI_BUS_256 0x0331 
TOKEN_FAN_SPEED_AUTO 0x0332 
TOKEN_FAN_SPEED_HIGH 0x0333 
TOKEN_FAN_SPEED_MEDIUM 0x0334 
TOKEN_FAN_SPEED_LOW 0x0335 
TOKEN_IFFS_EN 0x0336 
TOKEN_IFFS_DIS 0x0337 
TOKEN_DBC_EN 0x0338 
TOKEN_DBC_DIS 0x0339 
TOKEN_ISCT_EN 0x033A 
TOKEN_ISCT_DIS 0x033B 
TOKEN_SATA_SMART_RESPONSE 0x033C 
TOKEN_FUNCTION_KEY_NATIVE 0x033D 
TOKEN_FUNCTION_KEY_MULTIMEDIA 0x033E 
TOKEN_HPC_MODE_EN 0x033F 
TOKEN_HPC_MODE_DIS 0x0340 
TOKEN_EXPRESS_CHARGE_AC_USE 0x0341 
TOKEN_EXPRESS_AUTO_CHARGE 0x0342 
TOKEN_EXPRESS_CUSTOM_CHARGE 0x0343 
TOKEN_SLICE_STANDARD_CHARGE 0x0344 
TOKEN_SLICE_EXPRESS_CHARGE 0x0345 
TOKEN_PRIMBATT_STANDARD_CHARGE 0x0346 
TOKEN_PRIMBATT_EXPRESS_CHARGE 0x0347 
TOKEN_PRIMBATT_CUSTOM_CHARGE 0x0348 
TOKEN_PRIMBATT_CUSTOM_CHARGE_START 0x0349 
TOKEN_PRIMBATT_CUSTOM_CHARGE_END 0x034A 
TOKEN_MODULEBAY_STANDARD_CHARGE 0x034B 
TOKEN_MODULEBAY_EXPRESS_CHARGE 0x034C 
TOKEN_UNOBTRUSIVE_MODE_EN 0x034D 
TOKEN_UNOBTRUSIVE_MODE_DIS 0x034E 
TOKEN_SECURE_BOOT_ENABLE 0x034F  
TOKEN_SECURE_BOOT_DISABLE 0x0350  
TOKEN_HDD1_FAN_DIS 0x0351 
TOKEN_HDD1_FAN_EN 0x0352 
TOKEN_HDD2_FAN_DIS 0x0353 
TOKEN_HDD2_FAN_EN 0x0354 
TOKEN_HDD3_FAN_DIS 0x0355 
TOKEN_HDD3_FAN_EN 0x0356 
TOKEN_LEGACY_OROM_DISABLE 0x0357  
TOKEN_LEGACY_OROM_ENABLE 0x0358  
TOKEN_BLINK_PSU1_LED 0x0359  
TOKEN_BLINK_PSU2_LED 0x035A  
TOKEN_TPM_PPI_ACPI_EN 0x035B 
TOKEN_TPM_PPI_ACPI_DIS 0x035C 
TOKEN_TPM_PPI_PROV_OVR_EN 0x035D 
TOKEN_TPM_PPI_PROV_OVR_DIS 0x035E 
TOKEN_TPM_PPI_DEPROV_OVR_EN 0x035F 
TOKEN_TPM_PPI_DEPROV_OVR_DIS 0x0360 
TOKEN_UEFI_NETWORK_STACK_EN 0x0361 
TOKEN_UEFI_NETWORK_STACK_DIS 0x0362 
TOKEN_KILL_TOUCHSCREEN 0x0363 
TOKEN_MIC_MUTE_LED_ENABLE 0x0364 
TOKEN_MIC_MUTE_LED_DISABLE 0x0365 
TOKEN_LONG_LIFE_PRIMARY_BATT_DIS 0x0366 
TOKEN_LONG_LIFE_PRIMARY_BATT_EN 0x0367 
TOKEN_OPROM_KB_ACCESS_DIS 0x0369 
TOKEN_OPROM_KB_ACCESS_EN 0x036A 
TOKEN_OPROM_KB_ACCESS_ONETIME 0x036B 
TOKEN_PEAKSHIFT_DIS 0x036C 
TOKEN_PEAKSHIFT_EN 0x036D 
TOKEN_PEAKSHIFT_BATTERY_THRESHOLD 0x036E 
TOKEN_PRIMARY_VIDEO_DEVICE_INDEX 0x036F 
TOKEN_OPTIONAL_BOOT_SEQUENCE_DIS 0x0370 
TOKEN_OPTIONAL_BOOT_SEQUENCE_EN 0x0371 
TOKEN_ONSCREEN_BUTTONS_DIS 0x0372 
TOKEN_ONSCREEN_BUTTONS_EN 0x0373 
TOKEN_ADVANCED_BATTERY_MODE_DIS 0x0374 
TOKEN_ADVANCED_BATTERY_MODE_EN 0x0375 
TOKEN_DOCK_DP1_VIDEO_SOURCE_INT 0x0376 
TOKEN_DOCK_DP1_VIDEO_SOURCE_EXT 0x0377 
TOKEN_PEAKPOWER_EN 0x0378 
TOKEN_PEAKPOWER_DIS 0x0379 
TOKEN_SWITCHABLE_GRAPHICS_EN 0x037A 
TOKEN_SWITCHABLE_GRAPHICS_DIS 0x037B 
TOKEN_IFFS_TIMER_VAL 0x037C  
TOKEN_WIRELESS_DOCK_SWITCH_DIS 0x037F 
TOKEN_WIRELESS_DOCK_SWITCH_EN 0x0380 
TOKEN_MMIO_ABOVE_4G_DIS 0x0381  
TOKEN_MMIO_ABOVE_4G_EN 0x0382  
TOKEN_WOL_PXE_BOOT_EN 0x0383  
TOKEN_MMIO_SIZE_SMALL 0x0384  
TOKEN_MMIO_SIZE_LARGE 0x0385  
TOKEN_PCI_RESOURCES_EQUAL 0x0386  
TOKEN_PCI_RESOURCES_RB1 0x0387  
TOKEN_PCMCIA_EN 0x0388 
TOKEN_PCMCIA_DIS 0x0389 
TOKEN_WYSE_P25_ON 0x038A 
TOKEN_WYSE_P25_OFF 0x038B 
TOKEN_RUGGED_DOCK_NOVID_DEVICES_EN 0x038C 
TOKEN_RUGGED_DOCK_NOVID_DEVICES_DIS 0x038D 
TOKEN_IFFS_DISPLAY_EN 0x038F 
TOKEN_IFFS_DISPLAY_DIS 0x0390 
TOKEN_KBD_BACKLIGHT_COLOR_EN 0x0391  
TOKEN_KBD_BACKLIGHT_COLOR_ACTIVE 0x0392  
TOKEN_KBD_BACKLIGHT_COLOR_1 0x0393  
TOKEN_KBD_BACKLIGHT_COLOR_2 0x0394  
TOKEN_INTEL_PTT_EN 0x0395 
TOKEN_INTEL_PTT_DIS 0x0396 
TOKEN_NFC_EN 0x0397 
TOKEN_NFC_DIS 0x0398 
TOKEN_KBD_BACKLIGHT_WAC_EN 0x0399 
TOKEN_KBD_BACKLIGHT_WAC_DIS 0x039A 
TOKEN_GPS_RADIO_EN 0x039B  
TOKEN_GPS_RADIO_DIS 0x039C  
TOKEN_EXT_WLAN_ACTIVITY_LED_EN 0x039D 
TOKEN_EXT_WLAN_ACTIVITY_LED_DIS 0x039E 
TOKEN_CAMERA2_EN 0x039F  
TOKEN_WSWITCH_CFG_GPSONWWAN_ENABLE 0x03A0 
TOKEN_WSWITCH_CFG_GPSONWWAN_DISABLE 0x03A1 
TOKEN_THUNDERBOLT_EN 0x03A2 
TOKEN_THUNDERBOLT_DIS 0x03A3 
TOKEN_STEALTH_MODE_WIGIG_NOCHANGE 0x03A4  
TOKEN_STEALTH_MODE_WIGIG_DISABLE 0x03A5  
TOKEN_WSWITCH_CFG_WLANWIGIG_ENABLE 0x03A6 
TOKEN_WSWITCH_CFG_WLANWIGIG_DISABLE 0x03A7 
TOKEN_CORE_PER_CPU_ENABLED 0x03BE 
TOKEN_USB_WAKE_FROM_S4_EN 0x03BF 
TOKEN_USB_WAKE_FROM_S4_DIS 0x03C0 
TOKEN_THUNDERBOLT_SL_USR_AUTH 0x03C1 
TOKEN_THUNDERBOLT_SL_SEC_CNT 0x03C2 
TOKEN_THUNDERBOLT_SL_DP_ONLY 0x03C3 
TOKEN_VAR_SYS_FAN_SPEED 0x03C4 
TOKEN_THUNDERBOLT_SL_NO_SEC 0x03C5 
TOKEN_EXTEND_BIOS_POST_0 0x03C6 
TOKEN_EXTEND_BIOS_POST_5 0x03C7 
TOKEN_EXTEND_BIOS_POST_10 0x03C8 
TOKEN_ALLOW_BIOS_DOWNGRADE_EN 0x03C9  
TOKEN_ALLOW_BIOS_DOWNGRADE_DIS 0x03CA  
TOKEN_COMMON_BIOS_SYS_ID 0x03CB 
TOKEN_BIOS_SETUP_ADVANCED_ENABLED 0x03CD 
TOKEN_BIOS_SETUP_ADVANCED_DISABLED 0x03CE 
TOKEN_LIQUID_COOLER1_EN 0x03CF 
TOKEN_LIQUID_COOLER1_DIS 0x03D0 
TOKEN_LIQUID_COOLER2_EN 0x03D1 
TOKEN_LIQUID_COOLER2_DIS 0x03D2 
TOKEN_OS_BOOT_FAIL_THRESHOLD 0x03D3 
TOKEN_SERVICE_OS_DELETE_ENABLED 0x03D4 
TOKEN_SERVICE_OS_DELETE_DISABLED 0x03D5 
TOKEN_SERVICE_OS_ENABLED 0x03D6 
TOKEN_SERVICE_OS_DISABLED 0x03D7 
TOKEN_RECOVERY_TOOL_ENABLED 0x03D8 
TOKEN_RECOVERY_TOOL_DISABLED 0x03D9 
TOKEN_USB_PORT_16_DIS 0x03DA 
TOKEN_USB_PORT_16_EN 0x03DB 
TOKEN_USB_PORT_17_DIS 0x03DC 
TOKEN_USB_PORT_17_EN 0x03DD 
TOKEN_USB_PORT_18_DIS 0x03DE 
TOKEN_USB_PORT_18_EN 0x03DF 
TOKEN_USB_PORT_19_DIS 0x03E0 
TOKEN_USB_PORT_19_EN 0x03E1 
TOKEN_USB_PORT_20_DIS 0x03E2 
TOKEN_USB_PORT_20_EN 0x03E3 
TOKEN_USB_PORT_21_DIS 0x03E4 
TOKEN_USB_PORT_21_EN 0x03E5 
TOKEN_USB_PORT_22_DIS 0x03E6 
TOKEN_USB_PORT_22_EN 0x03E7 
TOKEN_USB_PORT_23_DIS 0x03E8 
TOKEN_USB_PORT_23_EN 0x03E9 
TOKEN_USB_PORT_24_DIS 0x03EA 
TOKEN_USB_PORT_24_EN 0x03EB 
TOKEN_USB_PORT_25_DIS 0x03EC 
TOKEN_USB_PORT_25_EN 0x03ED 
TOKEN_USB_PORT_26_DIS 0x03EE 
TOKEN_USB_PORT_26_EN 0x03EF 
TOKEN_USB_PORT_27_DIS 0x03F0 
TOKEN_USB_PORT_27_EN 0x03F1 
TOKEN_USB_PORT_28_DIS 0x03F2 
TOKEN_USB_PORT_28_EN 0x03F3 
TOKEN_USB_PORT_29_DIS 0x03F4 
TOKEN_USB_PORT_29_EN 0x03F5 
TOKEN_TPM_CLEAR_ENABLED 0x03F6 
TOKEN_TPM_CLEAR_DISABLED 0x03F7 
TOKEN_DOCK_SUPPORT_ON_BATTERY_ENABLE 0x03FA 
TOKEN_DOCK_SUPPORT_ON_BATTERY_DISABLE 0x03FB 
TOKEN_INTEL_IRMT_ENABLE 0x03FC 
TOKEN_INTEL_IRMT_DISABLE 0x03FD 
TOKEN_SD_CARD_READ_ONLY_ENABLE 0x03FE 
TOKEN_SD_CARD_READ_ONLY_DISABLE 0x03FF 
TOKEN_CAMERA2_DIS 0x0400  
TOKEN_FN_LOCK_EN 0x0401  
TOKEN_FN_LOCK_DIS 0x0402  
TOKEN_FN_LOCK_MODE_EN 0x0403  
TOKEN_FN_LOCK_MODE_DIS 0x0404  
TOKEN_FAN_SPEED_MEDIUM_HIGH 0x0405 
TOKEN_FAN_SPEED_MEDIUM_LOW 0x0406 
TOKEN_UNMANAGED_NIC_EN 0x0407 
TOKEN_UNMANAGED_NIC_DIS 0x0408 
TOKEN_UNMANAGED_NIC_EN_PXE 0x0409 
TOKEN_STEALTH_MODE_BT_NOCHANGE 0x040A 
TOKEN_STEALTH_MODE_BT_DISABLE 0x040B 
TOKEN_STEALTH_MODE_FANS_NOCHANGE 0x040C 
TOKEN_STEALTH_MODE_FANS_DISABLE 0x040D 
TOKEN_STEALTH_MODE_GPS_NOCHANGE 0x040E 
TOKEN_STEALTH_MODE_GPS_DISABLE 0x040F 
TOKEN_STEALTH_MODE_LCD_BACKLIGHT_NOCHANGE 0x0410 
TOKEN_STEALTH_MODE_LCD_BACKLIGHT_DISABLE 0x0411 
TOKEN_STEALTH_MODE_SYS_LEDS_NOCHANGE 0x0412 
TOKEN_STEALTH_MODE_SYS_LEDS_DISABLE 0x0413 
TOKEN_STEALTH_MODE_SPEAKER_NOCHANGE 0x0414 
TOKEN_STEALTH_MODE_SPEAKER_DISABLE 0x0415 
TOKEN_STEALTH_MODE_WLAN_NOCHANGE 0x0416 
TOKEN_STEALTH_MODE_WLAN_DISABLE 0x0417 
TOKEN_STEALTH_MODE_WWAN_NOCHANGE 0x0418 
TOKEN_STEALTH_MODE_WWAN_DISABLE 0x0419 
TOKEN_REAR_ALL_USB_PORTS_ON 0x041A 
TOKEN_REAR_ALL_USB_PORTS_OFF 0x041B 
TOKEN_SIDE_ALL_USB_PORTS_ENABLE 0x041C 
TOKEN_SIDE_ALL_USB_PORTS_DISABLE 0x041D 
TOKEN_SGX_ENABLE 0x041E 
TOKEN_SGX_DISABLE 0x041F 
TOKEN_SGX_PRM_SIZE 0x0420 
TOKEN_PCI_MMIO_SIZE 0x0421 
TOKEN_FRONT_USB3_PORTS_EN 0x0422 
TOKEN_FRONT_USB3_PORTS_DIS 0x0423 
TOKEN_REAR_USB3_PORTS_EN 0x0424 
TOKEN_REAR_USB3_PORTS_DIS 0x0425 
TOKEN_DOCK_BATTERY_STANDARD_CHARGE 0x0426 
TOKEN_DOCK_BATTERY_EXPRESS_CHARGE 0x0427 
TOKEN_PCIE_ASPM_AUTO 0x0428 
TOKEN_PCIE_ASPM_DISABLE 0x0429 
TOKEN_PCIE_ASPM_L1_ONLY 0x042A 
TOKEN_TPM_HASH_ALGORITHM 0x042B 
TOKEN_CPU_SNOOP_MODE_EARLY 0x042C 
TOKEN_CPU_SNOOP_MODE_HOME 0x042D 
TOKEN_ISOCHRONOUS_MODE_EN 0x042E 
TOKEN_ISOCHRONOUS_MODE_DIS 0x042F 
TOKEN_CPU_SNOOP_MODE_COD 0x0430  
TOKEN_WLAN_COUNTRY_CODE 0x0431 
TOKEN_BIOS_RECOVERY_FROM_HDD_EN 0x0432 
TOKEN_BIOS_RECOVERY_FROM_HDD_DIS 0x0433 
TOKEN_SIGN_OF_LIFE_EN 0x0434  
TOKEN_SIGN_OF_LIFE_DIS 0x0435 
